model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,f1_not_exp_mean,f1_junior_mean,f1_midlevel_mean,f1_senior_mean,f1_not_exp_std,f1_junior_std,f1_midlevel_std,f1_senior_std,n_samples,feature_dim,elapsed_s,_macro_f1_folds
qwen3-4b,C3,javascript,nominal,none,0.48492616231042296,0.015400618474319632,0.7190855541318087,0.008031957713023213,0.293783472222568,0.011662155032669316,0.4030411948223705,0.011668526525761903,0.6023189198469951,0.8031402101509968,0.45837575937393993,0.07586975986975987,0.010946420667496964,0.009680218662578056,0.013923608406857435,0.04873714395825274,6338,2560,11.7,"[0.4882858509992074, 0.4764061306547752, 0.5107098704281341, 0.4852106016691565, 0.4640183578008416]"
qwen3-4b,C3,javascript,ordinal,none,0.4967831035292769,0.01941713645637433,0.7204505606724299,0.002828749762518134,0.2915735274711868,0.004518777921917298,0.39700446859217653,0.006618165275140916,0.6134368168328436,0.8114060003533099,0.4077532560788237,0.15453634085213033,0.009186682110212504,0.0041727445270761014,0.024873629015629128,0.07820856162455558,6338,2560,90.6,"[0.5225263185493163, 0.4950139930323842, 0.48051523639758936, 0.5144351763105851, 0.4714247933565098]"
qwen3-4b,C3,html_css,nominal,none,0.5000529208952698,0.013279582783952986,0.7421740590463267,0.014519429377743679,0.26364695659535053,0.016862111873612803,0.4566787165355775,0.03179030024218292,0.610400217683469,0.8150103102873951,0.5748011556102153,0.0,0.01234366793915328,0.010621047154476804,0.034181879529079646,0.0,6338,2560,11.9,"[0.4817542640626792, 0.5020941067533962, 0.5060360346151764, 0.5202591149965685, 0.490121084048529]"
qwen3-4b,C3,html_css,ordinal,none,0.5112910660353865,0.03287918444193142,0.7324403340021052,0.016686662565310883,0.2737505570923142,0.018011910731014373,0.43219074445875255,0.034982333303528235,0.5898013251591367,0.8112470054564154,0.5467769979517642,0.09733893557422969,0.030056170316959768,0.012830605466007705,0.03719492200508898,0.10492243426634337,6338,2560,87.2,"[0.5547189824244972, 0.49332636845754546, 0.5374963820441475, 0.5096947052442035, 0.461218892006539]"
qwen3-4b,C4,react,nominal,none,0.5172844011621756,0.01803638934143739,0.6389289855980139,0.011432713565185,0.3909765983881047,0.014070554963494374,0.4064602264220733,0.017049214449977895,0.6395465127965896,0.7140209905702488,0.5682869171594543,0.1472831841224092,0.03918246431603626,0.011700335126930677,0.009791562502009863,0.057019045926551555,6338,2560,15.0,"[0.5315921738236817, 0.5198513685197845, 0.5154898076421183, 0.5352230351729496, 0.4842656206523433]"
qwen3-4b,C4,react,ordinal,none,0.5260722450506083,0.014120206192140152,0.6233002217621564,0.011810259719438448,0.3947593485692375,0.013798843132905525,0.37818793464537603,0.021459707574929848,0.6298192027216606,0.7072480898535634,0.5167862269053967,0.25043546072181316,0.02357560682323757,0.014641054289754398,0.01710490729578623,0.03356859259980051,6338,2560,87.6,"[0.5342078150092439, 0.5213995431101291, 0.5137255887355502, 0.5494479542286843, 0.5115803241694344]"
qwen3-4b,C4,javascript,nominal,none,0.4789719401593772,0.0250292131379188,0.7008021167470266,0.007849433763012175,0.31445352667445137,0.008884097182337928,0.3666886172196341,0.022213335074593592,0.5629288433301618,0.79058662897482,0.42709224504333043,0.1352800432891966,0.031419163022004565,0.007647827810486687,0.030439500818351728,0.08435831603436694,6338,2560,12.9,"[0.4839092338252984, 0.5041352756623353, 0.5024527062017676, 0.46780026779234557, 0.43656221731513917]"
qwen3-4b,C4,javascript,ordinal,none,0.45511156189719815,0.01124911918392243,0.6852909917348248,0.00831977925321261,0.3344888071128551,0.008477389548885198,0.32796863959768585,0.011625526342439683,0.5552844249690109,0.7856537074847032,0.34758941357471046,0.13191870156036806,0.026653057328050945,0.009100694984800482,0.03030490166890874,0.05496004044157004,6338,2560,87.9,"[0.4473941062862877, 0.45873250695569123, 0.44206670474736637, 0.47470407650451035, 0.4526604149921352]"
qwen3-4b,C4,html_css,nominal,none,0.5031765099111801,0.005800707656926074,0.7395899987081402,0.010480108417727237,0.26822245847639303,0.011438563980209104,0.4524881855918241,0.025331372846487604,0.5978869388487132,0.8142314234166742,0.5698184466101023,0.03076923076923077,0.012708149820927259,0.006467923971139325,0.031278717418749345,0.06153846153846154,6338,2560,12.0,"[0.5129021490972094, 0.49802524702948653, 0.5039976326904644, 0.5044717249292634, 0.4964857958094767]"
qwen3-4b,C4,html_css,ordinal,none,0.4897157727362452,0.0156387924590311,0.7191492969871061,0.009088046909334756,0.2885745657169747,0.008184035226289786,0.40731127424984137,0.023648263821190677,0.5666631035734625,0.8004354823781238,0.5303078330104068,0.061456671982987765,0.028781434447030695,0.002847416960889083,0.030697232530513863,0.05060802619370284,6338,2560,87.6,"[0.4785927432399881, 0.49944531534805336, 0.4674733176842313, 0.5122672818192099, 0.49080020558974347]"
