model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,f1_not_exp_mean,f1_junior_mean,f1_midlevel_mean,f1_senior_mean,f1_not_exp_std,f1_junior_std,f1_midlevel_std,f1_senior_std,n_samples,feature_dim,elapsed_s,_macro_f1_folds
gemini,C2a,javascript,nominal,none,0.5483790087968048,0.016991144838078866,0.7858448228576357,0.013144657451718727,0.22293975435652413,0.015562345760642726,0.5423555159025967,0.03040451301708828,0.7232256419975218,0.8541050943582139,0.5551138702600544,0.061071428571428575,0.018205150311920326,0.00911702762929544,0.039463256387333674,0.03305067228931221,6338,3072,19.3,"[0.5195771586754887, 0.568438894614116, 0.540336907990329, 0.5550358729264144, 0.5585062097776755]"
gemini,C2a,javascript,ordinal,none,0.5814121002533603,0.027419653913246588,0.7785442727642995,0.015729216196292445,0.22672287800736482,0.015815555349352032,0.5197149777289465,0.03536859843845366,0.7111986741379468,0.8535810146249407,0.5020259816099102,0.25884273064064334,0.03412210164887172,0.009355696467719775,0.041524090401120324,0.05808336526750802,6338,3072,101.0,"[0.5429311555218652, 0.571670989906869, 0.5670496378544907, 0.6096364993685485, 0.6157722186150281]"
gemini,C2a,html_css,nominal,none,0.5821831229933159,0.004503862273222301,0.822144937942987,0.00666206803162688,0.18239115225364072,0.006641145516538796,0.6226474634923811,0.014110241285824832,0.7256415884842035,0.8759805880255621,0.7048880932412757,0.02222222222222222,0.021311293525520518,0.005180592171090038,0.019660017758068426,0.04444444444444444,6338,3072,15.6,"[0.5909946877653863, 0.5813071642375118, 0.5786035237498477, 0.5806017648785576, 0.5794084743352759]"
gemini,C2a,html_css,ordinal,none,0.6077871297320242,0.012181639184702643,0.8114976737300896,0.006657806685927501,0.19043643670061922,0.006955150192956602,0.5973418207458441,0.015459322476698647,0.6967781056341598,0.870140874315896,0.6817321189574013,0.18249742002063982,0.0181551560923821,0.004571947556423877,0.017141581875500158,0.05032749289951599,6338,3072,99.0,"[0.6111276334349016, 0.6097758111635196, 0.5861503992605192, 0.6080121028587736, 0.6238697019424073]"
gemini,C2b,react,nominal,concat,0.5747312346383096,0.015124662327381891,0.7105186987606696,0.00964299203679244,0.30955970411239947,0.010567071411372106,0.519276336841524,0.017475694288886214,0.7396703363345549,0.7909100702205445,0.6288824621663129,0.1394620698318258,0.014874338863756992,0.008383458626437303,0.013063943812288268,0.0440214935920364,6338,6144,26.2,"[0.5848752531042796, 0.5615532143203125, 0.5537839410249157, 0.578329166880146, 0.5951145978618937]"
gemini,C2b,react,ordinal,concat,0.5910785871017588,0.026730606800053368,0.6932726600132694,0.01688783808904414,0.3160290708820607,0.019200232619868605,0.4924644087925942,0.027922805870484332,0.7276535379220593,0.7729815698907345,0.5891519254350517,0.2745273151591894,0.02779872881603462,0.014584248899561263,0.020719031189993915,0.06391334916708227,6338,6144,191.7,"[0.6108355176700783, 0.5498569309147532, 0.6162248433712205, 0.609779905615145, 0.5686957379375965]"
gemini,C2b,react,nominal,average,0.5542676438518164,0.015453608998498116,0.6814090542265564,0.010568292220682039,0.3428526612206484,0.011026534786541855,0.47403260651480617,0.017425055320130115,0.7143468109574383,0.7604907021148144,0.5954136299912833,0.14681943234372902,0.017453933597502632,0.011336140420962018,0.018193711739679486,0.05303296042294508,6338,3072,19.7,"[0.5545397412983671, 0.5256446358928875, 0.5557305702334164, 0.570067218100926, 0.5653560537334844]"
gemini,C2b,react,ordinal,average,0.6010016236664448,0.011498748326117117,0.6964138257713517,0.007178015721450046,0.3130324744359985,0.006295702617009718,0.49680611120470486,0.013902180090901372,0.7108817458118745,0.7672130750407506,0.6124043088137567,0.3135073649993978,0.017467625316782965,0.005705226599393552,0.014294234640697134,0.05321534693001073,6338,3072,102.8,"[0.604651870937449, 0.5927150622373658, 0.6042080041422123, 0.6185660924135342, 0.5848670886016631]"
gemini,C2b,javascript,nominal,concat,0.5346164404125691,0.024349967162181827,0.7758655318658768,0.017914153704610223,0.23177691907409387,0.01959277902522106,0.520849580636287,0.04023200835674733,0.7073000958914902,0.8470776527671399,0.5362765651801984,0.04781144781144781,0.018139062890734674,0.01289549252266106,0.04557544479011514,0.06129056028542898,6338,6144,22.6,"[0.49298246277129765, 0.5530555743673141, 0.5591809141344148, 0.5459079235774379, 0.5219553272123809]"
gemini,C2b,javascript,ordinal,concat,0.5513239261710479,0.011528938110550094,0.7642496033352486,0.009816056279955987,0.24313500431979965,0.011535196872916913,0.48836370190450734,0.019590379280039778,0.6882076952415568,0.8429413552984777,0.4822393457662602,0.19190730837789663,0.025093944521191194,0.009079217927026768,0.03303855061573865,0.041482928694235796,6338,6144,197.4,"[0.5502503526383036, 0.5304888485340126, 0.5518958210561233, 0.5611636302589704, 0.5628209783678294]"
