model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,f1_not_exp_mean,f1_junior_mean,f1_midlevel_mean,f1_senior_mean,f1_not_exp_std,f1_junior_std,f1_midlevel_std,f1_senior_std,n_samples,feature_dim,elapsed_s,_macro_f1_folds
gemini,C4,javascript,nominal,none,0.5046865984926762,0.0089335180369737,0.7358967072567464,0.0045565620049915,0.2797425050854125,0.0076533186370108,0.441510665568955,0.0104798394918342,0.6359281358599447,0.8159772093039962,0.4780507471132363,0.0887903016935275,0.0279879577790535,0.0044375040539559,0.0306866382322888,0.0341669648241031,6338,3072,19.9,
gemini,C4,javascript,ordinal,none,0.5192297709738158,0.0099135981597708,0.732393085905551,0.0060565269431725,0.2754807177589826,0.0046860351896415,0.4203256375016679,0.0134730760402838,0.621469315970421,0.8201335461344159,0.4381192520934572,0.1971969696969697,0.0297275904142566,0.0042081196096784,0.0216882824944558,0.0284908923310916,6338,3072,112.4,
gemini,C4,html_css,nominal,none,0.5061904550397155,0.0336823229530024,0.7355276128453444,0.0154280522274051,0.2731136667504898,0.0171591882627094,0.4469584497380858,0.0338953984937318,0.6253627787077274,0.8091603410322705,0.553875064055228,0.0363636363636363,0.0361803471133437,0.0100229342712401,0.0262533857364528,0.0727272727272727,6338,3072,24.9,
gemini,C4,html_css,ordinal,none,0.5076034799739472,0.01209197769668,0.7398101312482706,0.0082876381063315,0.2649086617584447,0.009283840648826,0.4451541920362607,0.0175973061649558,0.614133649720338,0.8192276240316737,0.5453859794771103,0.0516666666666666,0.0329886519521664,0.0076756224260291,0.0111009757463623,0.0633333333333333,6338,3072,108.4,
openai-large,C1a,react,nominal,none,0.6103875647213896,0.0204552812578785,0.7236057305684032,0.0067975800360526,0.2892061029929862,0.0081110347652034,0.5426295904005392,0.0127466166803865,0.7549130207577575,0.7943567379290627,0.645722565518334,0.2465579346804041,0.0174738396430733,0.0075919194214343,0.0057682304010023,0.0761121534598753,6338,3072,20.1,
openai-large,C1a,react,ordinal,none,0.6059221382531285,0.0183770927246748,0.7035627957020639,0.0122316263377476,0.303246323190726,0.0127887292433816,0.5095846796639508,0.0203804513528564,0.7490318108976448,0.7777027945502019,0.6037898693801914,0.2931640781844755,0.0284709704197204,0.0101723179043928,0.0196632168085014,0.0390486757646735,6338,3072,114.8,
openai-large,C1a,javascript,nominal,none,0.5453683936126372,0.021767142107071,0.7821535767040577,0.0165333625181976,0.2271968110666543,0.0177048808151856,0.5316507309335131,0.0356600747326816,0.7039349835649502,0.8543427162562864,0.5463672434903365,0.0768286311389759,0.0271786485893848,0.0121392265195899,0.0339927916646617,0.062974845436542,6338,3072,13.2,
openai-large,C1a,javascript,ordinal,none,0.5536634930244301,0.0238521959506252,0.7628243129543002,0.0124369833814565,0.2425030935740801,0.0121985226828824,0.4849648898653728,0.0253816518876853,0.6638247181497083,0.8424712905577391,0.4989193278693232,0.2094386355209492,0.0205753404895812,0.0101376689366006,0.0226130677406128,0.0843339464840178,6338,3072,107.8,
openai-large,C1a,html_css,nominal,none,0.5815168500049814,0.0098741572251138,0.8211838588624925,0.0108581890584592,0.1825485074905574,0.0113668772106866,0.6195840380245772,0.0229349326305608,0.722171475882302,0.8754849313161763,0.703410992821447,0.025,0.0282008507690139,0.0089228778783051,0.0191411796765328,0.05,6338,3072,14.2,
openai-large,C1a,html_css,ordinal,none,0.5889747955919755,0.0361504956112414,0.8086280147132324,0.0136691365632276,0.1920180809134571,0.0141773835777619,0.5881390518343348,0.0279252368030556,0.6916902272456018,0.8700594674208567,0.6718769889583562,0.1222724987430869,0.0312941171729728,0.0102124981299517,0.0232350595642091,0.1035971593795448,6338,3072,111.3,
openai-large,C1b,react,nominal,concat,0.5725231509580151,0.0187437202507339,0.7041417102123362,0.0082996224074334,0.3116101772985193,0.0086287567351805,0.5102646935589765,0.0155171163550871,0.7446201386432321,0.7836639113019459,0.6177027031817459,0.144105850705136,0.0229909879841814,0.0053724196760215,0.0085429551200891,0.0545975162920198,6338,6144,23.6,
openai-large,C1b,react,ordinal,concat,0.6012143529618826,0.0178306581573874,0.7016777498283763,0.0087263448380211,0.3045140038691462,0.009991609834904,0.5060469583530331,0.0138615038809349,0.7303498333046805,0.7760227045726119,0.6090905592585191,0.289394314711719,0.0229348446533004,0.0078325061420791,0.0065604151548704,0.0443370952458087,6338,6144,225.6,
openai-large,C1b,react,nominal,average,0.5659628440451211,0.0159451627321935,0.6908219945825214,0.0080954704496881,0.3281777914993314,0.0096374376762596,0.489056716141737,0.0164853043917913,0.7160618817488485,0.7662541173503571,0.6132532981549026,0.1682820789263766,0.0084793620245632,0.006650152985931,0.0191116898902826,0.0434581614294641,6338,3072,12.9,
openai-large,C1b,react,ordinal,average,0.5589090835363664,0.0202142792670757,0.6607941306996695,0.0081137814583649,0.3564194463187091,0.0089419376692841,0.4397631090273616,0.0150369818889684,0.6910728058174163,0.7415089957670968,0.5557745232905611,0.2472800092703912,0.0365146539243708,0.0030846144574412,0.0060874854261598,0.0451712769629884,6338,3072,107.4,
openai-large,C1b,javascript,nominal,concat,0.5224096317249286,0.0163717489679559,0.7731343848438833,0.0113986117654877,0.2347746359292798,0.0142141842311689,0.5122750508014272,0.0267186270514921,0.706540534006266,0.8469923922358739,0.5201056006575738,0.016,0.0230831142874199,0.009168002996867,0.0345074331367813,0.032,6338,6144,20.7,
openai-large,C1b,javascript,ordinal,concat,0.5651053193575623,0.0238435215211066,0.772561472633258,0.0136705065160236,0.2290921698341047,0.0143419455877966,0.501002540451695,0.0310583092077174,0.6877476078666276,0.8509474586421646,0.4998637550526171,0.2218624558688397,0.0255279145706651,0.0107958484134162,0.0283008737487299,0.1136629554098928,6338,6144,234.8,
openai-large,C1b,javascript,nominal,average,0.5105419572375374,0.0146024434565782,0.7602209978578285,0.0105716656769765,0.2492915279641668,0.0133487919996098,0.4860508443325511,0.024738248478909,0.6822472195929302,0.8368095424482105,0.5040634478613895,0.019047619047619,0.0199831098112471,0.0088709271043817,0.0145393687612766,0.038095238095238,6338,3072,8.2,
openai-large,C1b,javascript,ordinal,average,0.5132712749843761,0.0269256204032876,0.7343662027694988,0.0137678697665677,0.2735878487895847,0.0140989591942127,0.4253850223707948,0.0283815799201026,0.6445812432000442,0.8213467176661251,0.4241126744615345,0.1630444646098003,0.0347557759901961,0.0119573402872764,0.0319646779869409,0.1014895700175917,6338,3072,110.3,
