model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,f1_not_exp_mean,f1_junior_mean,f1_midlevel_mean,f1_senior_mean,f1_not_exp_std,f1_junior_std,f1_midlevel_std,f1_senior_std,n_samples,feature_dim,elapsed_s,_macro_f1_folds
jina-v5-small,C2b,html_css,nominal,concat,0.5234911350429242,0.01647801690753412,0.7663773115787764,0.01629980984948717,0.2377667507388476,0.018087091831196354,0.507469944939548,0.035700149452439295,0.6525312457683199,0.8346521699992959,0.6067811244040817,0.0,0.03366332618536383,0.011496490525200095,0.03271676084465936,0.0,6338,2048,7.6,"[0.5116525515602505, 0.4969230950142205, 0.5360791958285798, 0.5332496997232297, 0.5395511330883412]"
jina-v5-small,C2b,html_css,ordinal,concat,0.5335258182591817,0.03212469808922623,0.7469018382530586,0.01363748050898077,0.2584414113171281,0.014881258401177636,0.4628988283208416,0.02679368655038935,0.6215560000003274,0.822662242696779,0.563064302048304,0.12682072829131652,0.03102964026360548,0.010534462826585256,0.028372706346801037,0.08221491319751513,6338,2048,74.2,"[0.5411053837956513, 0.4786547004099326, 0.5560053030823155, 0.5206480116667164, 0.571215692341293]"
jina-v5-small,C2b,html_css,nominal,average,0.5318583934024186,0.026208164198420064,0.7436829007628167,0.014818096249023903,0.26758768446291326,0.01417827079624243,0.47023345754871676,0.03521812378220249,0.6322644731656321,0.811228733477199,0.5820356050620814,0.1019047619047619,0.029764859419239995,0.010132899436364246,0.02681982324866691,0.0851622434518406,6338,1024,5.9,"[0.5400967314937379, 0.48534181867515197, 0.5528945990687444, 0.5229935338794149, 0.5579652838950439]"
jina-v5-small,C2b,html_css,ordinal,average,0.512638688547252,0.0210700975623416,0.757071688977674,0.012993944417859924,0.24092381466939217,0.011378495035017524,0.4694787296199777,0.033068843269111046,0.6192867713084126,0.8378623467779424,0.5648342075312245,0.02857142857142857,0.04727379907351147,0.006630479325505068,0.022614891393298538,0.05714285714285714,6338,1024,19.3,"[0.4787973075623818, 0.4982140601926711, 0.5350920150367627, 0.52172816490376, 0.5293618950406842]"
jina-v5-small,C3,react,nominal,none,0.5253143460568552,0.008175071398946916,0.6360828831495665,0.011587727801510059,0.40185938118559206,0.01533440348157705,0.40728373426510184,0.017949474645656525,0.6491603925802931,0.7004965234593531,0.5754586617997257,0.1761418063880491,0.008373526715643408,0.014703939902124007,0.016525489779038186,0.02534655136818526,6338,1024,6.9,"[0.520092975779864, 0.5275576635574948, 0.513222820590152, 0.5374378549664918, 0.5282604153902735]"
jina-v5-small,C3,react,ordinal,none,0.5528973450783343,0.010803317940644045,0.6733948934997709,0.00653866534753373,0.3316505618229305,0.006638530545922005,0.45622752886315954,0.009974154933949516,0.6733311578532942,0.7494196153876203,0.6003325896456891,0.1885060174267335,0.007490915856761955,0.005942953210739436,0.014056703863838473,0.03078585286880139,6338,1024,20.5,"[0.5707133281441691, 0.5581288603763048, 0.5442562730704008, 0.5402014230013976, 0.551186840799399]"
jina-v5-small,C3,javascript,nominal,none,0.4654056512316386,0.02039151154143792,0.6850584349466511,0.012848714457842523,0.3423764873431116,0.01573806303647153,0.35833074424580097,0.025426435755552566,0.5823935401546458,0.7671239605926047,0.4154254874996871,0.09667961667961668,0.030217617342111765,0.010044220542527673,0.035802822521703886,0.06745969570564442,6338,1024,6.6,"[0.49444391257453535, 0.4565717807120122, 0.4465688850359111, 0.4446962070267925, 0.48474747080894176]"
jina-v5-small,C3,javascript,ordinal,none,0.5079096915826136,0.008504406744705923,0.7405337841000218,0.009032006617856322,0.25607336438941436,0.009455042561461376,0.422245960185,0.01987974659256418,0.6235535116345887,0.8338688304788378,0.4283812480412945,0.14583517617573344,0.025763359745283713,0.007452034439282106,0.01769171275750519,0.045308963786312106,6338,1024,20.8,"[0.5149296442424653, 0.5118329786134793, 0.4930571151108314, 0.5157257705985776, 0.5040029493477141]"
jina-v5-small,C3,html_css,nominal,none,0.4839963350397253,0.016105114113114966,0.7154702034060759,0.010729635042428395,0.29772581845886475,0.008444251114184275,0.4156235993962568,0.024420305222051845,0.5643805316596481,0.7887601075119747,0.5542732724158498,0.02857142857142857,0.013813381134563407,0.00838833259975523,0.023513041755494127,0.05714285714285714,6338,1024,6.7,"[0.46148072744150714, 0.472059667833292, 0.4884713215959907, 0.4895485475442318, 0.5084214107836046]"
jina-v5-small,C3,html_css,ordinal,none,0.5071115448378445,0.015988666611861775,0.7505880361230483,0.012889602448442864,0.24597785573612124,0.013184586587926879,0.45147999165706326,0.028481937496832185,0.6268540849386789,0.8362466240407264,0.5345762396027426,0.03076923076923077,0.020840704650770564,0.008675558051549858,0.03151723203728648,0.06153846153846154,6338,1024,19.5,"[0.5287798894817649, 0.5032354049196287, 0.5144220877390728, 0.5091397401732178, 0.47998060187553876]"
