model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,n_samples,feature_dim,elapsed_s,f1_fail_mean,f1_pass_mean,prec_fail_mean,prec_pass_mean,rec_fail_mean,rec_pass_mean,f1_fail_std,f1_pass_std,_macro_f1_folds
kalm-12b,C2a,html_css,nominal,none,0.8335223360413974,0.0110800823244544,0.8892169679114442,0.0082409322117626,0.1120233592853283,0.0091687748211344,0.6671784393676798,0.0220547970844762,6338,3840,5.0,0.9287204600162958,0.7383242120664988,0.9362757426027412,0.7181955719468359,0.9213619155219914,0.7604562737642586,0.0062468419477838,0.0159780211369194,"[0.8281937196740823, 0.8318971231605462, 0.8477631203757898, 0.8431727641811964, 0.8165849528153722]"
kalm-12b,C2b,react,nominal,concat,0.8260100020591808,0.0110649669095368,0.8445208248680365,0.009589575404908,0.1565133117052875,0.0094275360246493,0.6521759270190952,0.0222105963911527,6338,7680,7.1,0.8811396743972576,0.7708803297211043,0.894297404108482,0.7498000585093717,0.8684164105827549,0.7933491686460808,0.0067383724768324,0.0154586114829309,"[0.8218902981753449, 0.8209396597554492, 0.8133519646888819, 0.8461696229952265, 0.8276984646810022]"
kalm-12b,C2b,react,nominal,average,0.8141949020191788,0.0104971306354897,0.834485454658652,0.0092838949023816,0.1661389954660777,0.0092868159586873,0.6284604415502386,0.0209805271194657,6338,3840,3.9,0.8746260614670085,0.753763742571349,0.8817150823728367,0.7422820534806738,0.8677066325035379,0.7657957244655582,0.0070237452932337,0.0142053684235149,"[0.8031806813257357, 0.817166214242278, 0.808651205032784, 0.8331901821259522, 0.808786227369144]"
kalm-12b,C2b,javascript,nominal,concat,0.7794001321364178,0.0186006550546455,0.8876518854352531,0.0087535080623809,0.1140759487997928,0.0082674302351406,0.5589524562510461,0.0373398335727351,6338,7680,10.0,0.9326864220505214,0.626113842222314,0.9392988972580212,0.602908435417371,0.9262066512659428,0.6520039100684262,0.0047167933992695,0.0326139247196855,"[0.7780921407633188, 0.7770310175006276, 0.812317583662897, 0.7750644325952409, 0.7544954861600045]"
kalm-12b,C2b,javascript,nominal,average,0.7412738217562694,0.015615130425931,0.8681550567429607,0.0079448758019971,0.1339530025719613,0.008065343107582,0.4827100695316419,0.031261491784623,6338,3840,4.1,0.9209414923752276,0.5616061511373112,0.927434457504286,0.5408614021950625,0.914556077842622,0.5843482260939565,0.0047817937385589,0.026637211376689,"[0.7270865723255694, 0.7242621932277105, 0.7665817048994619, 0.7501626801806243, 0.738275958147981]"
kalm-12b,C2b,html_css,nominal,concat,0.8109967766863246,0.0189096455336878,0.874550642570342,0.0128154266197396,0.1265412472394364,0.0132634354910027,0.6221189702991643,0.0378113703891238,6338,7680,10.0,0.9196298740223195,0.7023636793503293,0.9256373635056454,0.6870018007476515,0.9137947711640996,0.7193916349809886,0.008623560275645,0.0295093353577453,"[0.8207812574552191, 0.8020203540322428, 0.8387684691481516, 0.8114020242243238, 0.7820117785716849]"
kalm-12b,C2b,html_css,nominal,average,0.7731071242569171,0.0137654752498449,0.8495896935502977,0.0074379063830382,0.1514688563610605,0.0065783800810154,0.5465557950197983,0.0276979368226554,6338,3840,3.9,0.9038389811118352,0.6423752674019991,0.9098044352870668,0.6298593017248784,0.8982694099224989,0.6585551330798479,0.0041557795744123,0.0252703131283359,"[0.7838229496318554, 0.7626219738142292, 0.7949785626044619, 0.7622331691297208, 0.7618789661043182]"
kalm-12b,C3,react,nominal,none,0.7895692937366305,0.0034873372328513,0.8124231390495613,0.0031319183051731,0.1883874573933308,0.0033577395212018,0.5792663890187704,0.0070008644102456,6338,3840,7.1,0.8576350998292813,0.7215034876439799,0.8657943166267733,0.7089376937294343,0.8497483818566991,0.734916864608076,0.0031811480177473,0.005379708634352,"[0.7909695745166498, 0.7828446674667996, 0.7913869978195722, 0.7927672432911954, 0.7898779855889357]"
kalm-12b,C3,javascript,nominal,none,0.7134231462344613,0.0212824875138614,0.8542217260035624,0.0099485774945649,0.1478387308005447,0.0092923911175592,0.4270541576777434,0.0427387689984006,6338,3840,4.4,0.912803498685028,0.5140427937838947,0.9187698681139592,0.4964568846504704,0.9069701669399696,0.5339083433960095,0.0053339030793117,0.0376688476705345,"[0.6820317478957264, 0.7227754258342773, 0.7305007486354176, 0.6948339788629596, 0.7369738299439255]"
kalm-12b,C3,html_css,nominal,none,0.7896250210702089,0.0123285545500456,0.8599472317499146,0.0078090739664131,0.1416870622623799,0.0075490190650679,0.5793906620757664,0.0247173894092071,6338,3840,3.8,0.909826961222158,0.6694230809182599,0.917976054159246,0.6485225779650372,0.9018514994747378,0.6920152091254753,0.004659210425528,0.0201489145414527,"[0.8059940183674733, 0.7892779920523609, 0.7967525097401544, 0.7873549154128376, 0.7687456697782182]"
kalm-12b,C4,react,nominal,none,0.7808178355684621,0.0085253253249263,0.8045160637730404,0.0070358113352785,0.1964317459210883,0.0066220302714643,0.5617769817623859,0.0171451628316912,6338,3840,4.7,0.8513968652454533,0.7102388058914706,0.8606621383676678,0.6959750876657234,0.8424278708611398,0.72541567695962,0.0043508478348567,0.0130489328781919,"[0.7760402759234535, 0.7729007861450796, 0.7730310262529833, 0.7891191553046559, 0.7929979342161375]"
kalm-12b,C4,javascript,nominal,none,0.7116373671000976,0.0320553510444655,0.8527396580036994,0.0149436298914866,0.1498885815371515,0.0140799064919544,0.4235976918389389,0.0643824016426854,6338,3840,4.9,0.9114402132004472,0.511834520999748,0.9192686224582676,0.4892109525882383,0.9038309157844878,0.5381749180610661,0.0080221187515819,0.0564068672012301,"[0.7070240295748613, 0.657089082087172, 0.7565458439131348, 0.7154037315800921, 0.7221241483452281]"
kalm-12b,C4,html_css,nominal,none,0.7589780519148668,0.0039531137974043,0.8404085297376765,0.0028496272521234,0.1606172458351903,0.0036996408843384,0.5180736926064521,0.0079131472690262,6338,3840,4.0,0.8981654901411733,0.6197906136885605,0.9025603487750148,0.6095091925366869,0.8938913004697626,0.6311787072243347,0.0028533879478715,0.006932347803463,"[0.7604243877625172, 0.7588944912837123, 0.7529503451347139, 0.7651067415730337, 0.7575142938203572]"
